"","Release_number","interview_id","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","wf_health","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_occ","hd_ind","wf_occ","wf_ind","State","hd_edu","wf_edu","hd_change_in_marital_status","Year","hd_adj_income"
"115",7,1179,0,14,1997,33,1,30,2,8,1,1,0,5,1,0,35,15,60000,0,2,2,1,1,5,0,0,1,1,1,0,0,455,407,0,0,4,12,12,1,1997,39732.3135763108
"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"119",7,681,0,14,1997,35,1,40,2,2,1,1,0,5,1,1,12,8,35000,12000,1,1,1,1,1,2,99,1,1,1,5,99,144,857,25,27,4,17,14,1,1997,23177.1829195147
"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"123",7,2246,0,16,1997,59,2,0,0,0,4,5,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,1,1,5,0,8,0,0,0,0,4,12,0,2,1997,0
"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"126",7,2549,0,16,1997,39,1,35,2,13,1,1,0,5,1,5,7,0,19000,10000,4,3,1,3,5,0,8,1,1,5,0,8,962,339,942,778,4,12,10,1,1997,12581.8992991651
"127",7,1721,0,16,1997,38,1,30,1,2,1,1,0,5,1,5,23,15,24663,27140,2,2,1,1,5,0,1,5,1,5,0,1,911,809,245,779,4,12,12,1,1997,16331.9674955426
"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"132",7,4643,0,17,1997,86,2,0,0,0,3,4,0,0,3,0,0,21,0,0,3,0,0,0,0,0,0,7,1,5,0,1,0,0,0,0,4,12,0,2,1997,0
"133",7,684,1,18,1997,75,2,0,0,0,3,4,0,0,3,0,0,12,0,0,2,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,4,12,0,2,1997,0
"134",7,5256,1,18,1997,40,1,0,3,7,4,1,0,5,2,0,0,10,36000,0,1,0,0,0,0,0,0,1,1,1,0,8,245,569,0,0,27,12,0,5,1997,23839.3881457865
"135",7,1488,0,18,1997,43,1,43,1,16,1,1,0,5,1,5,10,4,60000,30000,2,2,1,1,5,0,8,1,1,5,0,8,245,67,100,838,4,12,12,1,1997,39732.3135763108
"136",7,2018,0,18,1997,44,1,0,0,0,4,1,0,5,2,0,0,6,27000,0,2,0,0,0,0,0,0,1,1,5,0,0,706,108,0,0,4,12,0,2,1997,17879.5411093399
"137",7,1487,1,18,1997,49,1,49,4,2,1,1,0,5,1,0,60,10,45000,0,2,3,1,1,5,0,8,1,1,1,1,8,436,68,0,0,4,13,12,1,1997,29799.2351822331
"138",7,2019,2,18,1997,24,1,27,0,0,1,1,40,1,1,1,20,5,19000,12000,1,1,1,1,1,5,1,1,1,1,2,8,436,68,142,857,4,14,17,5,1997,12581.8992991651
"139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"140",7,4261,0,18,1997,23,1,22,2,1,1,1,60,1,1,5,8,2,30000,0,1,1,1,1,1,1,1,1,1,5,0,8,751,69,394,679,27,12,13,1,1997,19866.1567881554
"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"145",7,690,1,18,1997,41,2,0,2,2,4,1,20,5,3,0,0,9,5000,0,2,0,0,0,0,0,0,1,1,5,0,8,305,628,0,0,27,12,0,5,1997,3311.02613135924
"146",7,687,0,18,1997,25,1,24,2,2,1,1,0,5,1,0,2,1,21000,0,1,1,1,1,5,0,0,1,1,5,0,0,962,927,0,0,37,12,12,1,1997,13906.3097517088
"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"155",7,817,0,19,1997,69,1,63,2,14,1,4,0,0,1,5,25,4,0,38500,3,2,1,1,5,0,8,1,3,5,0,8,0,0,224,907,4,8,12,1,1997,0
"156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"157",7,815,0,19,1997,45,1,0,0,0,2,2,0,1,2,0,0,5,12000,0,2,0,0,0,0,0,0,1,1,5,0,0,780,27,0,0,4,12,0,2,1997,7946.46271526217
"158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"164",7,1824,0,22,1997,64,2,0,0,0,4,4,0,0,3,0,0,20,0,0,3,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,9,12,0,2,1997,0
"165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"166",7,5098,1,22,1997,32,1,0,1,5,4,1,0,1,2,0,0,10,25000,0,1,0,0,0,0,0,0,2,1,5,0,8,751,69,0,0,9,12,0,5,1997,16555.1306567962
"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"168",7,3649,0,22,1997,31,2,0,1,7,4,1,0,5,3,0,0,4,32000,0,2,0,0,0,0,0,0,2,1,1,2,8,326,717,0,0,9,14,0,2,1997,21190.5672406991
"169",7,3651,0,22,1997,34,1,39,1,8,1,1,40,5,1,5,20,3,17000,8300,1,2,2,1,5,0,8,2,2,1,1,8,705,667,382,857,9,13,12,1,1997,11257.4888466214
"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"173",7,1860,0,23,1997,46,2,0,0,0,4,1,0,5,3,0,0,1,54000,0,2,0,0,0,0,0,0,1,1,1,5,0,245,839,0,0,4,17,0,2,1997,35759.0822186798
"174",7,4923,0,23,1997,27,2,0,0,0,2,1,0,5,3,0,0,2,23000,0,2,0,0,0,0,0,0,1,1,1,2,8,282,527,0,0,4,14,0,2,1997,15230.7202042525
"175",7,2729,2,23,1997,26,1,21,0,0,2,1,0,1,1,5,5,1,10000,8000,1,1,2,1,5,0,8,1,1,5,0,0,285,708,285,708,4,12,12,5,1997,6622.05226271847
"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"181",7,201,0,33,1997,77,2,0,0,0,3,8,0,0,3,0,0,8,0,0,3,0,0,0,0,0,0,1,1,5,0,8,0,0,0,0,32,12,0,2,1997,0
"182",7,896,0,36,1997,70,2,0,0,0,4,4,0,0,3,0,0,12,0,0,2,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,4,11,0,2,1997,0
"183",7,5132,8,37,1997,50,1,50,0,0,1,5,0,5,1,5,18,12,5400,24000,4,2,1,1,1,4,8,1,1,1,4,8,283,658,394,717,15,16,16,8,1997,3575.90822186798
"184",7,675,0,38,1997,51,1,50,0,0,1,1,0,5,1,5,10,1,28000,31000,2,2,1,1,1,4,8,1,1,1,4,8,233,927,75,878,24,16,16,1,1997,18541.7463356117
"185",7,1544,0,39,1997,51,1,49,0,0,1,1,0,5,1,5,20,2,0,0,2,2,1,1,1,4,8,1,1,1,5,8,705,618,305,618,24,17,16,1,1997,0
"186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"187",7,1293,0,39,1997,26,1,24,1,1,1,1,0,5,1,0,25,10,32000,0,1,2,1,1,1,3,8,1,1,1,3,8,964,927,0,0,24,15,15,1,1997,21190.5672406991
"188",7,591,0,39,1997,34,1,29,0,0,1,1,0,5,1,5,20,20,35300,32500,1,1,1,1,5,0,8,1,1,1,2,1,430,369,430,369,14,14,12,1,1997,23375.8444873962
"189",7,1786,0,39,1997,25,1,0,0,0,2,1,50,5,2,0,0,1,46000,0,1,0,0,0,0,0,0,4,1,1,3,99,4,739,0,0,15,15,0,2,1997,30461.440408505
"190",7,915,0,39,1997,27,2,0,0,0,2,1,40,1,3,0,0,4,25000,0,1,0,0,0,0,0,0,4,1,1,4,8,100,878,0,0,24,16,0,2,1997,16555.1306567962
"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"194",7,3106,0,40,1997,64,1,63,0,0,1,4,0,0,1,5,14,0,0,1000,3,3,1,1,5,0,1,1,9,5,0,1,0,0,705,417,14,99,12,1,1997,0
"195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"196",7,6324,0,40,1997,37,1,36,3,11,1,1,0,5,1,5,12,5,35000,15000,2,2,1,1,5,0,8,1,1,5,0,8,690,407,372,838,14,12,12,1,1997,23177.1829195147
"197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"198",7,3683,0,40,1997,34,2,0,0,0,5,1,0,5,3,0,0,4,38000,0,3,0,0,0,0,0,0,1,1,1,0,1,600,917,0,0,1,12,0,2,1997,25163.7985983302
"199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"206",7,3434,0,40,1997,35,1,0,2,11,4,1,36,5,2,0,0,10,17000,0,3,0,0,0,0,0,0,1,2,5,0,8,473,757,0,0,14,10,0,2,1997,11257.4888466214
"207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"208",7,5300,0,40,1997,26,1,25,3,1,1,1,0,5,1,5,20,15,38000,14000,1,1,1,1,5,0,1,1,1,1,1,8,706,388,283,609,14,13,12,1,1997,25163.7985983302
"209",7,3435,4,40,1997,24,1,35,1,15,2,3,0,5,1,0,10,10,12000,23000,1,1,1,2,5,0,8,1,1,5,0,1,912,669,0,0,14,12,5,5,1997,7946.46271526217
"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"217",7,483,1,41,1997,59,2,0,0,0,4,5,0,0,3,0,0,8,0,0,5,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,34,8,0,2,1997,0
"218",7,900,1,41,1997,43,1,0,0,0,4,5,0,0,2,0,0,15,0,0,5,0,0,0,0,0,0,1,1,5,0,8,0,0,0,0,34,12,0,2,1997,0
"219",7,3634,0,41,1997,41,1,38,2,13,1,1,0,5,1,5,21,8,42000,15000,2,2,1,1,5,0,97,1,3,5,0,97,473,757,703,408,34,11,12,1,1997,27812.6195034176
"220",7,1782,1,41,1997,38,2,0,0,0,4,5,0,0,3,0,0,20,0,0,5,0,0,0,0,0,0,1,3,1,0,8,0,0,0,0,16,10,0,2,1997,0
"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"229",7,4730,1,41,1997,63,1,42,1,17,1,1,0,5,1,5,10,2,12000,19000,3,3,1,1,5,0,8,7,1,5,0,8,441,149,231,609,34,12,12,1,1997,7946.46271526217
"230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA
"231",7,1288,0,41,1997,36,1,35,1,16,1,1,0,5,1,0,30,1,24950,2500,3,3,1,2,1,2,8,1,2,1,2,8,245,639,0,0,34,14,14,1,1997,16522.0203954826
