"","Release_number","interview_id","Family_comp_change","family_identifier","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_wtr_unemployed","hd_hrs_work_per_week","wtr_wf","wf_wtr_unemployed","wf_housework_hrs","hd_housework_hrs","wf_wage","hd_health","wf_health","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_occ","hd_ind","wf_occ","wf_ind","hd_wage","State","hd_edu","wf_edu","hd_change_in_marital_status","Year","hd_adj_income"
"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"119",6,3850,0,14,32,1,37,1,1,1,1,5,50,1,5,9,4,0,1,1,1,1,1,2,99,1,1,1,5,99,144,857,162,27,31999,4,17,14,1,1994,23008.2775167074
"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"123",6,4685,8,16,56,2,0,0,0,4,1,5,40,3,0,0,20,0,4,0,0,0,0,0,0,1,1,5,0,8,922,838,0,0,10000,4,12,0,8,1994,7190.31142120297
"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"126",6,4683,0,16,36,1,32,2,10,1,1,1,40,1,5,16,8,3500,3,2,1,3,5,0,8,1,1,5,0,8,902,838,902,838,19999,4,12,10,1,1994,14379.9038112638
"127",6,4682,1,16,35,1,27,1,1,1,1,5,40,1,5,20,1,26000,2,2,1,1,5,0,1,7,1,5,0,1,415,67,245,779,27999,4,12,12,1,1994,20132.1529482262
"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"132",6,4687,0,17,84,2,0,0,0,3,4,0,0,3,0,0,10,0,2,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,4,12,0,2,1994,0
"133",6,11745,1,18,72,2,0,0,0,3,4,0,0,3,0,0,15,0,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,4,12,0,2,1994,0
"134",6,11747,2,18,37,1,0,0,0,5,1,5,50,2,0,0,10,0,2,0,0,0,0,0,0,1,1,1,0,8,233,469,0,0,43999,4,12,0,3,1994,31636.651222151
"135",6,11748,0,18,41,1,40,1,14,1,1,5,48,1,5,24,16,22000,1,2,1,1,5,0,8,1,1,5,0,8,415,67,100,878,0,4,12,12,1,1994,0
"136",6,11746,0,18,42,1,45,0,0,1,1,5,9,1,1,3,3,6000,2,2,1,1,1,5,8,1,1,5,0,0,706,108,114,858,25999,4,12,17,1,1994,18694.0906639856
"137",6,11744,0,18,47,1,46,2,12,1,1,5,40,1,0,60,20,0,2,4,1,1,5,0,8,1,1,1,1,8,424,927,0,0,43999,4,13,12,1,1994,31636.651222151
"138",6,11750,0,18,22,1,0,0,0,2,1,1,40,2,0,0,5,0,1,0,0,0,0,0,0,1,1,1,2,8,694,107,0,0,11999,4,14,0,2,1994,8627.65467430145
"139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"145",6,16637,3,18,39,2,0,2,8,4,1,5,20,3,0,0,5,0,1,0,0,0,0,0,0,1,1,5,0,8,312,707,0,0,7999,27,12,0,3,1994,5751.53010582026
"146",6,11749,4,18,23,1,21,2,1,1,1,5,55,1,5,3,2,24000,1,1,1,1,5,0,0,1,1,5,0,0,600,917,600,917,23999,51,12,12,5,1994,17256.028379745
"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"155",6,11752,0,19,66,1,61,2,11,1,4,0,0,1,5,20,20,35000,5,2,1,1,5,0,8,1,3,5,0,8,0,0,361,907,0,4,8,12,1,1994,0
"156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"157",6,11751,0,19,42,1,0,0,0,2,1,5,40,2,0,0,20,0,2,0,0,0,0,0,0,1,1,5,0,0,25,27,0,0,18000,4,12,0,2,1994,12942.5605581654
"158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"164",6,4689,0,22,61,2,0,0,0,4,1,5,40,3,0,0,20,0,3,0,0,0,0,0,0,2,1,5,0,8,641,127,0,0,20499,9,12,0,2,1994,14739.419382324
"165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"166",6,4690,0,22,29,1,0,0,0,4,3,5,43,2,0,0,4,0,3,0,0,0,0,0,0,2,1,5,0,8,473,757,0,0,20999,9,12,0,2,1994,15098.9349533841
"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"168",6,4693,8,22,29,2,0,1,4,4,1,5,998,3,0,0,8,0,2,0,0,0,0,0,0,2,1,1,2,8,326,717,0,0,16208,9,14,0,8,1994,11654.0567514858
"169",6,4691,0,22,31,1,36,1,5,1,1,5,40,1,0,40,7,24885,2,2,2,1,5,0,8,2,2,1,1,8,344,748,0,0,17180,9,13,12,1,1994,12352.9550216267
"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"172",6,4694,0,23,75,1,0,0,0,3,4,0,0,2,0,0,10,0,5,0,0,0,0,0,0,1,1,1,3,8,0,0,0,0,0,4,15,0,2,1994,0
"173",6,4695,0,23,44,2,0,0,0,4,1,5,44,3,0,0,3,0,3,0,0,0,0,0,0,1,1,1,5,0,212,839,0,0,35999,4,17,0,2,1994,25884.4020851886
"174",6,4696,0,23,24,2,0,0,0,2,1,1,40,3,0,0,2,0,2,0,0,0,0,0,0,1,1,1,2,8,980,769,0,0,2499,4,14,0,2,1994,1796.85882415862
"175",6,4697,0,23,23,1,0,0,0,2,3,0,0,2,0,0,7,0,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,20783,4,12,0,2,1994,14943.6242266861
"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"181",6,4698,0,33,75,2,0,0,0,3,4,0,0,3,0,0,8,0,3,0,0,0,0,0,0,1,1,5,0,8,382,857,0,0,0,32,12,0,2,1994,0
"182",6,2467,0,36,67,2,0,0,0,4,4,0,0,3,0,0,6,0,4,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,4,11,0,2,1994,0
"183",6,14,8,37,46,1,47,1,16,1,5,0,0,1,5,20,20,0,5,2,1,1,1,4,8,1,1,1,4,8,0,0,394,717,0,15,16,16,8,1994,0
"184",6,15,8,38,48,1,47,0,0,1,1,5,45,1,5,12,11,30000,2,2,1,1,1,4,8,1,1,1,4,8,281,118,75,839,20999,24,16,16,8,1994,15098.9349533841
"185",6,4700,0,39,49,1,46,0,0,1,1,5,45,1,5,15,9,0,2,2,1,1,1,4,8,1,1,1,5,8,413,667,690,109,0,24,17,16,1,1994,0
"186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"187",6,4704,0,39,24,1,22,0,0,1,1,5,40,1,0,14,14,6000,1,3,1,1,1,3,8,1,1,1,3,8,964,927,0,0,14999,24,15,15,1,1994,10784.7481006623
"188",6,4701,0,39,32,1,27,0,0,1,1,5,40,1,5,4,9,0,3,3,1,1,5,0,8,1,1,1,2,1,481,358,481,358,29999,14,14,12,1,1994,21570.2152324668
"189",6,4703,8,39,22,1,0,0,0,2,1,5,50,2,0,0,4,0,3,0,0,0,0,0,0,4,1,1,3,99,153,467,0,0,29914,15,15,0,8,1994,21509.0975853866
"190",6,4702,8,39,24,2,0,0,0,2,1,1,60,3,0,0,8,0,1,0,0,0,0,0,0,4,1,1,4,8,954,879,0,0,1199,24,16,0,8,1994,862.118339402237
"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"194",6,3855,0,40,62,1,60,0,0,1,4,5,35,1,5,28,0,1469,5,2,1,1,5,0,1,1,9,5,0,1,715,478,705,618,0,14,99,12,1,1994,0
"195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"196",6,3857,0,40,34,1,33,3,7,1,1,5,45,1,5,20,10,12000,2,2,1,1,5,0,8,1,1,5,0,8,780,407,310,609,42999,14,12,12,1,1994,30917.6200800307
"197",6,3856,3,40,32,2,0,3,8,4,1,5,0,3,0,0,14,0,1,0,0,0,0,0,0,1,2,5,0,8,310,628,0,0,0,14,7,0,3,1994,0
"198",6,3858,0,40,31,2,0,0,0,1,8,5,60,3,0,0,3,0,3,0,0,0,0,0,0,1,1,1,0,1,600,917,0,0,36999,24,12,0,2,1994,26603.4332273089
"199",6,3859,0,40,22,2,0,2,2,4,1,1,20,3,0,0,5,0,2,0,0,0,0,0,0,1,1,5,0,1,915,777,0,0,4999,14,12,0,2,1994,3594.43667945937
"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"206",6,16822,2,40,32,1,0,0,0,4,2,5,48,2,0,0,5,0,3,0,0,0,0,0,0,1,2,5,0,8,785,379,0,0,37999,34,10,0,3,1994,27322.4643694292
"207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"217",6,11755,0,41,56,2,0,0,0,4,4,0,0,3,0,0,14,0,5,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,34,8,0,2,1994,0
"218",6,11753,2,41,40,1,45,2,11,1,1,1,0,1,5,10,0,12000,3,3,1,1,1,1,8,1,1,5,0,8,245,507,382,857,0,34,12,13,5,1994,0
"219",6,11757,0,41,38,1,35,2,11,1,1,5,45,1,5,15,3,11000,1,1,1,1,5,0,97,1,3,5,0,97,473,757,703,408,37999,34,11,12,1,1994,27322.4643694292
"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"227",6,11754,1,41,44,1,35,0,0,1,5,0,0,1,0,0,8,0,4,5,1,3,5,0,8,1,1,1,1,8,0,0,0,0,0,16,13,10,1,1994,0
"228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"229",6,11756,0,41,60,1,39,2,14,1,1,1,35,1,5,24,12,19900,4,4,1,1,5,0,8,7,1,5,0,8,461,398,231,609,6837,34,12,12,1,1994,4916.01591867647
"230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"231",6,11758,0,41,33,1,32,2,13,1,1,5,63,1,0,35,1,12000,3,3,1,2,1,2,8,1,2,1,2,8,245,647,0,0,12600,34,14,14,1,1994,9059.79239071575
"232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"233",6,11759,0,41,34,1,30,2,9,1,1,5,48,1,0,25,0,0,4,5,1,3,5,0,8,1,3,5,0,1,643,268,0,0,8999,34,6,10,1,1994,6470.56124794056
"234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
"235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA
